epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,40.7645,0.55608,0.33853,0.46218,0.31969,1.13199,0.99767,1,0.995,0.78953,0.99767,1,0.995,0.97752,0.73532,0.1895,0.4463,0.35653,1.21323,0.0007492,0.0007492,0.0007492
40,41.7522,0.51571,0.2637,0.4369,0.31108,1.08432,0.99704,1,0.995,0.8189,0.99704,1,0.995,0.98376,0.72035,0.24765,0.28793,0.36206,1.2353,0.0007426,0.0007426,0.0007426
41,42.7368,0.5733,0.40867,0.46361,0.33821,1.10994,0.9969,1,0.995,0.78812,0.9969,1,0.995,0.90947,0.78892,0.36796,0.23358,0.4138,1.33737,0.000736,0.000736,0.000736
42,43.7507,0.54221,0.37114,0.44656,0.3305,1.11732,0.9975,1,0.995,0.79528,0.9975,1,0.995,0.96471,0.87811,0.30023,0.18463,0.45954,1.45513,0.0007294,0.0007294,0.0007294
43,44.7428,0.50793,0.32481,0.43694,0.30948,1.06741,0.9976,1,0.995,0.77965,0.9976,1,0.995,0.96595,0.88476,0.16092,0.16612,0.43923,1.43734,0.0007228,0.0007228,0.0007228
44,45.7337,0.58527,0.28035,0.41223,0.34705,1.11899,0.9973,1,0.995,0.80174,0.9973,1,0.995,0.92425,0.73804,0.26955,0.22248,0.37422,1.23223,0.0007162,0.0007162,0.0007162
45,46.7153,0.64352,0.34366,0.46786,0.36326,1.11218,0.98327,1,0.995,0.80986,0.98327,1,0.995,0.93789,0.73633,0.21288,0.15267,0.36129,1.21174,0.0007096,0.0007096,0.0007096
46,47.69,0.57058,0.29486,0.37407,0.32519,1.13258,0.98108,1,0.995,0.80335,0.98108,1,0.995,0.9541,0.7479,0.17865,0.15139,0.39261,1.22222,0.000703,0.000703,0.000703
47,48.6848,0.59328,0.30583,0.43782,0.32849,1.11532,0.97857,1,0.995,0.81776,0.97857,1,0.995,0.96844,0.73318,0.16835,0.15579,0.39029,1.23115,0.0006964,0.0006964,0.0006964
48,49.6865,0.52406,0.31561,0.37418,0.32355,1.07989,0.97193,1,0.995,0.81103,0.97193,1,0.995,0.92374,0.76567,0.2143,0.33006,0.47228,1.22494,0.0006898,0.0006898,0.0006898
49,50.6784,0.57631,0.31991,0.39627,0.32708,1.11732,0.97817,1,0.995,0.81567,0.94002,0.96154,0.95306,0.89326,0.68758,0.31057,0.55526,0.5798,1.18009,0.0006832,0.0006832,0.0006832
50,51.6669,0.55438,0.31027,0.43124,0.32509,1.0817,0.98971,1,0.995,0.82453,0.98971,1,0.995,0.92443,0.6638,0.29668,0.5547,0.40205,1.16164,0.0006766,0.0006766,0.0006766
51,52.6555,0.59471,0.36265,0.40228,0.35604,1.06979,0.9971,1,0.995,0.80929,0.9971,1,0.995,0.96424,0.68275,0.20447,0.35377,0.30358,1.17888,0.00067,0.00067,0.00067
52,53.6299,0.57292,0.25605,0.34725,0.35004,1.09124,0.99794,1,0.995,0.78057,0.99794,1,0.995,0.95821,0.81793,0.19243,0.24598,0.36973,1.31256,0.0006634,0.0006634,0.0006634
53,54.6029,0.60615,0.2841,0.43046,0.33416,1.14627,0.99801,1,0.995,0.78647,0.99801,1,0.995,0.98129,0.81199,0.21982,0.21269,0.36441,1.31255,0.0006568,0.0006568,0.0006568
54,55.581,0.58449,0.30517,0.40371,0.34203,1.11678,0.99799,1,0.995,0.80129,0.99799,1,0.995,0.97355,0.75018,0.20608,0.22847,0.34519,1.22272,0.0006502,0.0006502,0.0006502
55,56.5488,0.59374,0.41613,0.42332,0.33724,1.12328,0.99625,1,0.995,0.82686,0.99625,1,0.995,0.97288,0.63565,0.156,0.25928,0.32428,1.10618,0.0006436,0.0006436,0.0006436
56,57.5277,0.56459,0.24295,0.37557,0.33304,1.11003,0.99333,1,0.995,0.79414,0.99333,1,0.995,0.92523,0.68204,0.18508,0.41338,0.34521,1.15577,0.000637,0.000637,0.000637
57,58.5156,0.55932,0.29161,0.34545,0.33621,1.09921,0.99727,1,0.995,0.7736,0.99727,1,0.995,0.92324,0.7553,0.26924,0.48663,0.32113,1.21081,0.0006304,0.0006304,0.0006304
58,59.4863,0.5287,0.34514,0.44291,0.30697,1.10611,0.99781,1,0.995,0.77036,0.99781,1,0.995,0.93338,0.75281,0.25632,0.35536,0.32065,1.22712,0.0006238,0.0006238,0.0006238
