epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,53.367,1.9924,0.45391,0.43117,2.46413,2.27477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003598,0.003598,0.003598
99,53.8734,1.95428,0.38366,0.4544,2.43872,2.27633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003532,0.003532,0.003532
100,54.3949,1.93149,0.41712,0.34572,2.43643,2.24122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003466,0.003466,0.003466
101,54.8964,1.84924,0.44516,0.38709,2.42564,2.20743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0.0034,0.0034
102,55.4015,1.89859,0.48934,0.45756,2.37316,2.22371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003334,0.003334,0.003334
103,55.9083,1.95081,0.39754,0.39988,2.4185,2.26495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003268,0.003268,0.003268
104,56.4118,1.93961,0.42623,0.44074,2.39611,2.26164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003202,0.003202,0.003202
105,56.9083,1.95017,0.44696,0.39127,2.38732,2.21712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003136,0.003136,0.003136
106,57.4105,1.90851,0.45892,0.3845,2.34909,2.25472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307,0.00307,0.00307
107,57.9072,1.90989,0.43543,0.43065,2.39639,2.23259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003004,0.003004,0.003004
108,58.4189,1.93385,0.39091,0.42166,2.35257,2.24557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002938,0.002938,0.002938
109,58.9291,1.87337,0.37073,0.34077,2.32541,2.21756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002872,0.002872,0.002872
110,59.4419,1.7925,0.38251,0.34192,2.27098,2.22647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002806,0.002806,0.002806
111,59.9506,1.90895,0.35216,0.40959,2.30856,2.19123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274,0.00274,0.00274
112,60.464,1.9455,0.37397,0.34317,2.32427,2.1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002674,0.002674,0.002674
113,60.9729,1.91867,0.37903,0.40072,2.29979,2.18665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002608,0.002608,0.002608
114,61.484,1.96626,0.38189,0.41419,2.25404,2.22899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002542,0.002542,0.002542
115,62.0032,1.89858,0.39418,0.43174,2.24281,2.18296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002476,0.002476,0.002476
116,62.5287,1.83026,0.36318,0.34651,2.19282,2.21889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241,0.00241,0.00241
117,63.0376,1.84068,0.37606,0.3526,2.21305,2.18086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002344,0.002344,0.002344
118,63.5539,1.91106,0.33518,0.39256,2.25178,2.2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002278,0.002278,0.002278
119,64.0714,1.83666,0.35962,0.36634,2.18033,2.16161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002212,0.002212,0.002212
120,64.6003,1.87788,0.36747,0.3911,2.24113,2.17537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002146,0.002146,0.002146
121,65.1204,1.82871,0.39419,0.38911,2.15536,2.16742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208,0.00208,0.00208
