epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,28.9749,2.29252,0.74141,0.57934,2.88824,2.53802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003664,0.003664,0.003664
98,29.2739,2.41036,0.6812,0.64064,2.8317,2.56273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003598,0.003598,0.003598
99,29.5705,2.29262,0.70771,0.56793,2.63902,2.41353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003532,0.003532,0.003532
100,29.8807,2.42848,0.81708,0.551,2.74339,2.51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003466,0.003466,0.003466
101,30.1827,2.34914,0.72214,0.5231,2.82013,2.51531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0.0034,0.0034
102,30.4789,2.47368,0.59304,0.54619,3.04411,2.62241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003334,0.003334,0.003334
103,30.7886,2.5861,0.66054,0.58981,3.01981,2.76609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003268,0.003268,0.003268
104,31.0805,2.29666,0.75802,0.51921,2.73665,2.5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003202,0.003202,0.003202
105,31.3918,2.48095,0.94839,0.51545,2.69871,2.3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003136,0.003136,0.003136
106,31.7362,2.57284,0.50252,0.54349,2.68774,2.49598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307,0.00307,0.00307
107,32.028,2.32128,0.53491,0.48461,2.91152,2.52247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003004,0.003004,0.003004
108,32.3357,2.31255,0.73059,0.61697,3.1308,2.49582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002938,0.002938,0.002938
109,32.637,2.43311,0.95607,0.50748,2.87734,2.60598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002872,0.002872,0.002872
110,32.934,2.44861,0.79233,0.53539,2.57165,2.45376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002806,0.002806,0.002806
111,33.3671,2.50187,0.49973,0.57969,2.91894,2.55035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274,0.00274,0.00274
112,33.6803,2.30285,0.6955,0.64856,2.94079,2.52967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002674,0.002674,0.002674
113,33.9789,2.30619,0.42769,0.55544,2.79613,2.42327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002608,0.002608,0.002608
114,34.2692,2.30688,0.59578,0.55613,2.65708,2.44154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002542,0.002542,0.002542
115,34.5694,2.48679,0.99353,0.55181,2.98179,2.71122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002476,0.002476,0.002476
116,34.8761,2.0674,0.64116,0.52257,2.59031,2.28787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241,0.00241,0.00241
117,35.1727,2.33654,0.5501,0.61686,3.14657,2.66135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002344,0.002344,0.002344
118,35.4726,2.09313,0.5515,0.55642,2.85208,2.4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002278,0.002278,0.002278
119,35.7917,2.2818,0.62949,0.59727,3.05057,2.45644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002212,0.002212,0.002212
120,36.095,2.38741,0.83632,0.5636,3.02047,2.53982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002146,0.002146,0.002146
121,36.3969,2.43355,0.73869,0.6064,2.84597,2.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208,0.00208,0.00208
122,36.6957,2.47046,0.47866,0.50874,2.80364,2.49831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002014,0.002014,0.002014
123,37.0251,2.23629,0.42184,0.53987,2.59793,2.28516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001948,0.001948,0.001948
124,37.3267,2.38473,0.83712,0.55486,2.9254,2.57422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001882,0.001882,0.001882
125,37.6239,2.39607,0.56443,0.48824,2.81002,2.35035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001816,0.001816,0.001816
126,37.9268,2.29315,0.69043,0.543,2.72632,2.57182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175,0.00175,0.00175
127,38.2207,2.20498,0.56389,0.48016,2.6127,2.40427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001684,0.001684,0.001684
128,38.5232,2.57035,0.79206,0.57052,2.95449,2.62201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001618,0.001618,0.001618
129,38.829,2.30719,0.60003,0.54471,2.66449,2.44949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001552,0.001552,0.001552
130,39.1448,2.15863,0.46606,0.53475,2.80181,2.35365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001486,0.001486,0.001486
131,39.4502,2.36484,0.68458,0.53686,2.67744,2.47663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142,0.00142,0.00142
132,39.752,2.17412,0.72588,0.53423,2.55569,2.25799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001354,0.001354,0.001354
133,40.0879,2.41434,0.45629,0.53736,2.83065,2.42609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001288,0.001288,0.001288
134,40.3934,2.16409,0.66376,0.55145,2.68726,2.5841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001222,0.001222,0.001222
135,40.7039,2.25318,0.62823,0.64768,2.84749,2.79061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001156,0.001156,0.001156
136,41.0232,2.22172,0.74875,0.51597,2.89893,2.33356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109,0.00109,0.00109
137,41.3128,2.44746,0.50352,0.52878,2.72659,2.43039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001024,0.001024,0.001024
138,41.6138,2.54463,0.76845,0.5481,2.8034,2.88105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958,0.000958,0.000958
139,41.9188,2.34519,0.63507,0.58987,2.97301,2.65498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892,0.000892,0.000892
140,42.2067,2.30363,0.59465,0.50858,2.75677,2.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826,0.000826,0.000826
141,42.501,1.92204,0.45463,0.37957,2.48856,2.24648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076,0.00076,0.00076
142,42.8971,1.90466,0.42263,0.31161,2.51938,2.16975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
143,43.3035,2.0706,0.41068,0.41236,2.49467,2.41416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628,0.000628,0.000628
144,43.7213,1.81029,0.34189,0.32097,2.48706,2.11915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562,0.000562,0.000562
145,44.03,1.93645,0.38722,0.45866,2.52926,2.34697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496,0.000496,0.000496
146,44.3732,2.23561,0.40573,0.39228,2.37151,2.4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043,0.00043,0.00043
147,44.6685,2.01309,0.38816,0.39654,2.34984,2.3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364,0.000364,0.000364
148,44.9783,1.90232,0.41391,0.35614,2.40696,2.25578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298,0.000298,0.000298
149,45.2625,1.99299,0.39899,0.38305,2.34591,2.18987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232,0.000232,0.000232
150,46.8471,1.75272,0.3662,0.34253,2.32774,2.04948,0.23419,0.51639,0.35655,0.12494,0.23777,0.5625,0.41445,0.38113,2.41307,0.90795,0.27615,2.38616,2.38867,0.000166,0.000166,0.000166
