epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,141.933,0.78888,0.11728,0.22199,0.49248,1.12631,0.91282,0.89796,0.92324,0.63996,0.91282,0.89796,0.94705,0.93228,1.06997,0.16427,0.07953,0.59724,1.203,0.000406,0.000406,0.000406
92,143.64,0.77444,0.12875,0.20074,0.44813,1.07068,0.91992,0.93779,0.93677,0.64908,0.91992,0.93779,0.94462,0.93154,1.00294,0.14837,0.07192,0.55358,1.168,0.0003994,0.0003994,0.0003994
93,145.353,0.82653,0.1249,0.2839,0.5314,1.14355,0.91599,0.93878,0.94176,0.65811,0.91599,0.93878,0.9469,0.9401,0.96214,0.14391,0.06974,0.54273,1.15662,0.0003928,0.0003928,0.0003928
94,147.063,0.85421,0.11094,0.22835,0.53969,1.15898,0.91511,0.93878,0.94032,0.63017,0.91511,0.93878,0.94311,0.93885,1.03426,0.13273,0.07605,0.54885,1.21422,0.0003862,0.0003862,0.0003862
95,148.809,0.83663,0.13035,0.2524,0.53239,1.14027,0.93572,0.89796,0.92157,0.56963,0.93572,0.89796,0.94682,0.94147,1.17307,0.13371,0.08679,0.59303,1.30985,0.0003796,0.0003796,0.0003796
96,150.517,0.80005,0.13153,0.23745,0.49893,1.10168,0.93545,0.89796,0.92193,0.5702,0.93545,0.89796,0.94959,0.94347,1.16628,0.13342,0.09144,0.59559,1.31828,0.000373,0.000373,0.000373
97,152.229,0.83923,0.15038,0.28471,0.53742,1.12677,0.91829,0.91749,0.92651,0.62182,0.91829,0.91749,0.96739,0.95531,1.03359,0.14126,0.0996,0.57883,1.21663,0.0003664,0.0003664,0.0003664
98,153.929,0.80587,0.11092,0.24705,0.47301,1.14694,0.91657,0.91837,0.92358,0.65068,0.91657,0.91837,0.96091,0.9484,0.98705,0.14783,0.10017,0.59521,1.1741,0.0003598,0.0003598,0.0003598
99,155.631,0.77477,0.15931,0.23846,0.50547,1.10747,0.93734,0.91593,0.93303,0.65387,0.93734,0.91593,0.96352,0.95182,0.98565,0.13986,0.0963,0.59731,1.17537,0.0003532,0.0003532,0.0003532
100,157.335,0.8124,0.13026,0.27997,0.50962,1.12682,0.92953,0.91837,0.9287,0.63993,0.9193,0.93008,0.96112,0.94861,1.0207,0.14039,0.09013,0.60039,1.20145,0.0003466,0.0003466,0.0003466
101,159.05,0.81548,0.1318,0.27807,0.51057,1.13606,0.93237,0.91837,0.92616,0.64095,0.93237,0.91837,0.96448,0.95279,1.00556,0.13935,0.08794,0.59006,1.18371,0.00034,0.00034,0.00034
102,160.774,0.77501,0.13861,0.26217,0.51283,1.12163,0.93502,0.91837,0.93446,0.66231,0.8906,0.99687,0.96511,0.95517,0.97888,0.13018,0.08263,0.55286,1.16211,0.0003334,0.0003334,0.0003334
103,162.507,0.8118,0.13867,0.30789,0.49082,1.13611,0.93315,0.95918,0.94069,0.66187,0.93315,0.95918,0.95996,0.95593,0.92639,0.12135,0.07874,0.49599,1.13206,0.0003268,0.0003268,0.0003268
104,164.21,0.76442,0.13006,0.2415,0.49602,1.1165,0.93591,0.95918,0.94959,0.66093,0.93591,0.95918,0.96639,0.96462,0.91891,0.13188,0.07803,0.48383,1.1399,0.0003202,0.0003202,0.0003202
105,165.927,0.71359,0.11065,0.23794,0.43855,1.06689,0.93479,0.95918,0.9525,0.6505,0.93479,0.95918,0.96856,0.96696,1.0181,0.12495,0.07879,0.52932,1.21501,0.0003136,0.0003136,0.0003136
106,167.631,0.81028,0.14967,0.2584,0.52808,1.13595,0.93589,0.95918,0.95321,0.6315,0.93589,0.95918,0.96928,0.96767,1.03663,0.11788,0.07589,0.53849,1.22546,0.000307,0.000307,0.000307
107,169.336,0.66616,0.11809,0.20967,0.4429,1.05252,0.93644,0.95918,0.95291,0.65793,0.93644,0.95918,0.96691,0.96411,0.98391,0.10758,0.08164,0.51076,1.1782,0.0003004,0.0003004,0.0003004
108,171.053,0.79037,0.10221,0.26003,0.50903,1.12196,0.92106,0.95918,0.95141,0.63834,0.92106,0.95918,0.96431,0.95792,1.03417,0.1089,0.08169,0.51833,1.2103,0.0002938,0.0002938,0.0002938
109,172.763,0.7878,0.12769,0.27185,0.5232,1.11515,0.9211,0.95918,0.95161,0.62663,0.9211,0.95918,0.96565,0.95538,1.05877,0.11084,0.0806,0.51339,1.2191,0.0002872,0.0002872,0.0002872
110,174.472,0.75173,0.1298,0.28217,0.49822,1.10855,0.93779,0.95918,0.95049,0.61512,0.93779,0.95918,0.964,0.9568,1.08433,0.12021,0.08768,0.50493,1.22939,0.0002806,0.0002806,0.0002806
111,176.192,0.72052,0.11222,0.23628,0.44622,1.06247,0.94103,0.97705,0.94803,0.64757,0.93961,0.95918,0.95882,0.94845,1.01272,0.12098,0.09856,0.49442,1.19207,0.000274,0.000274,0.000274
112,177.897,0.70372,0.12381,0.24533,0.47179,1.05769,0.9377,0.95918,0.94783,0.65076,0.9377,0.95918,0.95984,0.95038,0.96711,0.12159,0.09557,0.49261,1.16117,0.0002674,0.0002674,0.0002674
113,179.616,0.76069,0.13436,0.23874,0.48965,1.09181,0.93986,0.95682,0.95872,0.66782,0.93986,0.95682,0.96282,0.95024,0.93964,0.12183,0.09622,0.49794,1.14629,0.0002608,0.0002608,0.0002608
114,181.339,0.77797,0.14487,0.27433,0.52059,1.12549,0.93177,0.93878,0.9528,0.64855,0.93177,0.93878,0.96024,0.94547,0.9833,0.13355,0.10031,0.52057,1.18851,0.0002542,0.0002542,0.0002542
115,183.073,0.67543,0.12798,0.24761,0.45493,1.05625,0.9284,0.93878,0.95018,0.65737,0.9284,0.93878,0.95927,0.94489,0.97103,0.1286,0.09575,0.50887,1.1809,0.0002476,0.0002476,0.0002476
116,184.788,0.73362,0.12659,0.21628,0.48051,1.08936,0.93033,0.93878,0.95412,0.66816,0.93033,0.93878,0.95956,0.94648,0.97628,0.11532,0.08388,0.50051,1.17716,0.000241,0.000241,0.000241
