epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,108.003,1.05082,0.2145,0.26791,0.60751,1.54239,0.97991,0.95641,0.9765,0.66656,0.99669,0.96078,0.9887,0.97961,1.20753,0.14741,0.09728,0.52015,1.60113,0.00067,0.00067,0.00067
52,110.148,1.06319,0.1991,0.24673,0.59653,1.47987,0.97996,0.95902,0.98044,0.64196,0.97996,0.95902,0.98984,0.98205,1.27193,0.14561,0.08595,0.53291,1.69516,0.0006634,0.0006634,0.0006634
53,112.184,1.03625,0.18688,0.26986,0.58595,1.48636,0.97994,0.95802,0.98409,0.68227,0.97994,0.95802,0.99169,0.9828,1.17854,0.1491,0.08171,0.48868,1.62973,0.0006568,0.0006568,0.0006568
54,114.156,1.0141,0.1995,0.26149,0.61112,1.46611,0.97739,0.96078,0.98376,0.67728,0.97739,0.96078,0.99136,0.97933,1.13894,0.14549,0.08538,0.46587,1.62738,0.0006502,0.0006502,0.0006502
55,116.207,1.02028,0.17885,0.22185,0.52456,1.4893,0.98031,0.97647,0.98462,0.66527,0.98031,0.97647,0.9907,0.98617,1.19433,0.14805,0.09524,0.46364,1.64843,0.0006436,0.0006436,0.0006436
56,118.453,0.98195,0.17778,0.22706,0.54498,1.43391,0.97999,0.96012,0.98493,0.64752,0.97999,0.96012,0.99173,0.98666,1.20519,0.13434,0.08235,0.4805,1.65282,0.000637,0.000637,0.000637
57,120.885,0.89407,0.16704,0.19066,0.49189,1.3956,0.97786,0.96078,0.98888,0.66259,0.97786,0.96078,0.98968,0.98782,1.23246,0.12295,0.07435,0.48872,1.67803,0.0006304,0.0006304,0.0006304
58,123.108,0.94597,0.15132,0.21434,0.52993,1.40338,0.97466,0.96078,0.98978,0.63992,0.9816,0.96078,0.99058,0.99042,1.30137,0.11601,0.0726,0.5029,1.73332,0.0006238,0.0006238,0.0006238
59,125.184,0.91944,0.17944,0.21609,0.54284,1.37355,0.98238,0.94118,0.98756,0.73108,0.97855,0.96078,0.98794,0.98122,0.9312,0.15656,0.09518,0.48569,1.58334,0.0006172,0.0006172,0.0006172
60,127.24,1.04526,0.19849,0.22909,0.60141,1.51485,0.95987,0.93805,0.97965,0.73758,0.95987,0.93805,0.98176,0.97215,0.87717,0.15006,0.10558,0.50264,1.50713,0.0006106,0.0006106,0.0006106
