epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,70.9404,0.75293,0.12818,0.23129,0.43684,1.11078,0.95385,0.87755,0.94944,0.6643,0.95385,0.87755,0.93492,0.93492,1.04673,0.15334,0.11572,0.59932,1.18767,0.000472,0.000472,0.000472
82,71.791,0.75527,0.12549,0.24743,0.49892,1.12395,0.95444,0.87755,0.92538,0.64502,0.95444,0.87755,0.93332,0.92187,1.06314,0.18569,0.13653,0.6822,1.19624,0.0004654,0.0004654,0.0004654
83,72.6265,0.85605,0.14314,0.23462,0.53231,1.17372,0.91128,0.89796,0.91607,0.66175,0.91128,0.89796,0.92177,0.90956,1.05583,0.20423,0.14512,0.70841,1.17802,0.0004588,0.0004588,0.0004588
84,73.4722,0.8665,0.14214,0.24967,0.52712,1.16796,0.91751,0.93878,0.94289,0.68919,0.91751,0.93878,0.94455,0.93377,0.98358,0.18394,0.12999,0.59562,1.13787,0.0004522,0.0004522,0.0004522
85,74.3077,0.83518,0.11815,0.28208,0.52953,1.16855,0.93856,0.93526,0.94768,0.69632,0.93856,0.93526,0.94768,0.93871,0.97008,0.17879,0.12728,0.58602,1.13081,0.0004456,0.0004456,0.0004456
86,75.1385,0.80355,0.15722,0.26206,0.54305,1.1194,0.95743,0.91796,0.94248,0.6667,0.95812,0.93394,0.94291,0.9397,1.03308,0.16271,0.12552,0.59478,1.16247,0.000439,0.000439,0.000439
87,75.9803,0.7565,0.10961,0.20505,0.48393,1.06635,0.95735,0.91634,0.93893,0.66,0.95735,0.91634,0.94453,0.94111,1.06842,0.15545,0.12636,0.57617,1.18558,0.0004324,0.0004324,0.0004324
88,76.8237,0.80474,0.14948,0.23978,0.51392,1.12374,0.95744,0.91816,0.92255,0.64013,0.95744,0.91816,0.92883,0.92454,1.10494,0.14635,0.11341,0.58612,1.22231,0.0004258,0.0004258,0.0004258
89,77.6664,0.7195,0.10731,0.23808,0.43786,1.0791,0.93859,0.93586,0.93609,0.63512,0.93859,0.93586,0.9425,0.9285,1.13068,0.14364,0.10603,0.59683,1.25497,0.0004192,0.0004192,0.0004192
90,78.5038,0.68589,0.11322,0.21051,0.45997,1.04787,0.94699,0.91837,0.93888,0.65749,0.94699,0.91837,0.93888,0.92602,1.11369,0.15858,0.09978,0.60261,1.2411,0.0004126,0.0004126,0.0004126
91,79.3455,0.78269,0.11969,0.24191,0.5053,1.10268,0.9532,0.89796,0.90969,0.64401,0.9532,0.89796,0.90969,0.90792,1.09073,0.17641,0.10239,0.60285,1.21801,0.000406,0.000406,0.000406
92,80.1932,0.69021,0.11774,0.21265,0.45336,1.05058,0.95621,0.89132,0.91005,0.65582,0.95621,0.89132,0.91005,0.9046,1.07682,0.18829,0.11216,0.64986,1.21271,0.0003994,0.0003994,0.0003994
