epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,129.22,1.28689,0.30942,0.33455,0.74475,1.80647,0.97564,0.96226,0.97221,0.55999,0.97564,0.96226,0.98682,0.95593,1.48555,0.22088,0.09019,0.62032,2.10686,0.0006766,0.0006766,0.0006766
51,131.707,1.28239,0.239,0.30331,0.70764,1.83439,0.97918,0.96226,0.97567,0.54811,0.9879,0.96226,0.98125,0.92153,1.48146,0.22779,0.08773,0.60528,2.09172,0.00067,0.00067,0.00067
52,134.196,1.23656,0.25922,0.30008,0.67929,1.76359,0.98031,0.93937,0.98213,0.52837,1,0.95824,0.9854,0.89779,1.63488,0.24858,0.07722,0.65514,2.2202,0.0006634,0.0006634,0.0006634
53,136.715,1.17808,0.23625,0.30937,0.66621,1.70488,0.98035,0.94141,0.97917,0.52563,1,0.96027,0.986,0.93585,1.62834,0.18379,0.06439,0.67536,2.26602,0.0006568,0.0006568,0.0006568
54,139.211,1.2376,0.22552,0.30731,0.69275,1.7802,0.97318,0.9434,0.97818,0.55523,0.99295,0.96226,0.98598,0.97121,1.52041,0.1716,0.06519,0.64015,2.13421,0.0006502,0.0006502,0.0006502
55,141.688,1.19863,0.23257,0.23452,0.62463,1.73538,0.98039,0.94334,0.98349,0.55334,1,0.9618,0.99013,0.96767,1.58266,0.16406,0.06579,0.64616,2.19423,0.0006436,0.0006436,0.0006436
56,144.2,1.13492,0.25955,0.23109,0.61517,1.67247,0.94495,0.97177,0.97542,0.49198,0.98071,0.95911,0.99087,0.97269,1.70461,0.16547,0.06537,0.63664,2.31835,0.000637,0.000637,0.000637
57,146.672,1.123,0.23253,0.23424,0.61071,1.64775,0.96102,0.98113,0.97717,0.54496,0.98112,0.98065,0.99151,0.98726,1.50565,0.16415,0.05704,0.59709,2.04977,0.0006304,0.0006304,0.0006304
58,149.174,1.11659,0.21056,0.24117,0.61221,1.67384,0.97573,0.98113,0.97697,0.56914,0.97573,0.98113,0.99131,0.98632,1.43075,0.15917,0.05583,0.56162,1.96983,0.0006238,0.0006238,0.0006238
59,151.681,1.07391,0.23227,0.23278,0.61549,1.58394,0.98112,0.98049,0.96953,0.62905,0.9968,0.98113,0.985,0.98191,1.27885,0.15237,0.05481,0.53043,1.79619,0.0006172,0.0006172,0.0006172
60,154.193,1.12385,0.2279,0.23879,0.64489,1.68201,0.97795,0.9434,0.97665,0.61441,1,0.9608,0.98391,0.97998,1.41415,0.15305,0.07131,0.59017,1.93907,0.0006106,0.0006106,0.0006106
61,156.67,1.12754,0.22062,0.29013,0.65377,1.63751,0.97999,0.92392,0.97529,0.62242,1,0.94266,0.98387,0.97157,1.38504,0.1718,0.07824,0.58326,1.8985,0.000604,0.000604,0.000604
62,159.168,1.00544,0.1976,0.25951,0.66568,1.59836,0.9093,0.96226,0.97467,0.60919,0.94474,0.90566,0.96402,0.87036,1.34612,0.50193,0.08164,0.6128,1.89254,0.0005974,0.0005974,0.0005974
63,161.647,1.08833,0.20692,0.27242,0.66172,1.65642,0.94522,0.97677,0.97868,0.62011,0.93915,0.9434,0.92947,0.86672,1.2801,0.44647,0.06983,0.5632,1.85651,0.0005908,0.0005908,0.0005908
64,164.145,1.05702,0.21683,0.24854,0.61268,1.56698,0.94422,1,0.98009,0.62422,0.94422,1,0.98303,0.95731,1.29429,0.19285,0.05803,0.51697,1.90669,0.0005842,0.0005842,0.0005842
65,166.62,1.06342,0.21388,0.25971,0.6556,1.60491,0.95988,0.98113,0.97509,0.61693,0.95988,0.98113,0.99058,0.96853,1.34687,0.15052,0.06247,0.52033,1.88514,0.0005776,0.0005776,0.0005776
66,169.103,0.98523,0.21412,0.23184,0.58375,1.54878,0.97498,0.9434,0.97326,0.69119,0.99448,0.96226,0.98325,0.96775,1.14473,0.17884,0.07217,0.51295,1.68691,0.000571,0.000571,0.000571
67,171.612,1.00483,0.20047,0.21907,0.56192,1.5155,0.97544,0.9434,0.97526,0.67023,0.99495,0.96226,0.98293,0.97205,1.21297,0.17,0.0725,0.54365,1.79146,0.0005644,0.0005644,0.0005644
68,174.102,1.03176,0.17796,0.21967,0.57106,1.58623,0.96144,0.94092,0.97391,0.65405,0.98072,0.95961,0.98255,0.97558,1.22314,0.15469,0.06421,0.52522,1.7713,0.0005578,0.0005578,0.0005578
69,176.588,0.99161,0.1778,0.24663,0.52145,1.55894,0.95606,0.98113,0.98026,0.68291,0.98074,0.96064,0.98702,0.97772,1.11238,0.16379,0.0638,0.49481,1.66628,0.0005512,0.0005512,0.0005512
70,179.084,1.02459,0.19401,0.19516,0.55133,1.52814,0.95937,0.98113,0.97891,0.69137,0.98101,0.97478,0.99033,0.98154,1.07983,0.16817,0.06239,0.48936,1.66014,0.0005446,0.0005446,0.0005446
71,181.714,1.00419,0.17398,0.21031,0.5586,1.506,0.96281,0.97701,0.98636,0.70912,0.96281,0.97701,0.99128,0.98443,1.04988,0.16071,0.05677,0.51271,1.68558,0.000538,0.000538,0.000538
72,184.22,1.06746,0.1816,0.21201,0.57495,1.60319,0.96287,0.9785,0.98795,0.71653,0.96287,0.9785,0.99128,0.9866,1.1192,0.12833,0.05895,0.48386,1.76371,0.0005314,0.0005314,0.0005314
73,186.728,1.04871,0.20471,0.19335,0.57713,1.55048,0.95982,0.96226,0.98474,0.69191,0.95982,0.96226,0.98886,0.98735,1.13991,0.13891,0.05967,0.46932,1.81407,0.0005248,0.0005248,0.0005248
74,189.244,1.01155,0.1695,0.2414,0.5866,1.5252,0.96104,0.96226,0.98783,0.67913,0.96104,0.96226,0.98917,0.9889,1.17241,0.13647,0.0572,0.47437,1.86496,0.0005182,0.0005182,0.0005182
75,191.721,1.03932,0.18211,0.2934,0.58849,1.58282,0.96209,0.95773,0.98881,0.66794,0.96209,0.95773,0.99096,0.9893,1.18172,0.12701,0.05801,0.47728,1.82291,0.0005116,0.0005116,0.0005116
76,194.217,0.97966,0.21179,0.24195,0.55554,1.52301,0.97853,0.96226,0.98744,0.7008,0.97853,0.96226,0.99205,0.99113,1.02533,0.11463,0.05843,0.47421,1.68956,0.000505,0.000505,0.000505
77,196.702,0.96462,0.16337,0.22401,0.54011,1.51612,0.98076,0.96197,0.98685,0.7204,0.98076,0.96197,0.99224,0.99116,0.96367,0.11457,0.06725,0.47122,1.60416,0.0004984,0.0004984,0.0004984
78,199.205,0.96841,0.17325,0.19976,0.55404,1.47189,0.96283,0.97768,0.98181,0.68849,0.96283,0.97768,0.99142,0.98854,1.0885,0.11917,0.05957,0.47595,1.71472,0.0004918,0.0004918,0.0004918
79,201.68,1.00834,0.19085,0.23382,0.55981,1.51277,0.96106,0.96226,0.97529,0.65331,0.96106,0.96226,0.99117,0.98411,1.16526,0.11522,0.04546,0.49619,1.82737,0.0004852,0.0004852,0.0004852
80,204.174,0.97571,0.23021,0.21108,0.52925,1.49029,0.96081,0.96226,0.97568,0.66898,0.96081,0.96226,0.99019,0.98233,1.11938,0.11224,0.04301,0.49926,1.78668,0.0004786,0.0004786,0.0004786
81,206.654,0.98147,0.18926,0.24205,0.58093,1.53961,0.95913,0.96226,0.98631,0.69108,0.95913,0.96226,0.99102,0.98841,1.09483,0.12845,0.04982,0.47665,1.7606,0.000472,0.000472,0.000472
82,209.146,0.97876,0.20013,0.20249,0.58319,1.55034,0.98075,0.96146,0.98543,0.71933,0.98075,0.96146,0.99159,0.98304,1.00855,0.1303,0.06091,0.44406,1.61027,0.0004654,0.0004654,0.0004654
83,211.625,0.98361,0.18367,0.19279,0.49501,1.46655,0.98076,0.9618,0.98529,0.74629,0.98076,0.9618,0.98971,0.98661,0.94108,0.12561,0.06265,0.4279,1.56669,0.0004588,0.0004588,0.0004588
84,214.134,0.91623,0.16708,0.19314,0.50909,1.46115,0.98073,0.96008,0.9844,0.72334,0.98073,0.96008,0.9844,0.97548,0.9854,0.12896,0.05803,0.4277,1.59692,0.0004522,0.0004522,0.0004522
85,216.618,0.95614,0.21434,0.1791,0.52632,1.48732,0.95989,0.98113,0.9832,0.71984,0.95989,0.98113,0.98686,0.98223,0.96911,0.13848,0.06929,0.43123,1.60968,0.0004456,0.0004456,0.0004456
86,219.115,0.95064,0.19952,0.20428,0.53274,1.45507,0.9627,0.98113,0.9807,0.73831,0.9627,0.98113,0.9882,0.98106,0.95056,0.13743,0.07533,0.41918,1.5801,0.000439,0.000439,0.000439
87,221.577,0.95469,0.1615,0.20747,0.52796,1.46496,0.96309,1,0.97963,0.7037,0.96309,1,0.99222,0.98698,1.02119,0.13762,0.08159,0.44584,1.60227,0.0004324,0.0004324,0.0004324
