epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,34.9501,2.04774,0.46068,0.41486,2.14527,2.35877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005776,0.005776,0.005776
66,35.4566,2.04994,0.48948,0.44929,2.13868,2.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571,0.00571,0.00571
67,35.9656,1.9769,0.40569,0.51483,2.06377,2.21643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
68,36.4758,2.01353,0.44711,0.44495,2.11555,2.31148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005578,0.005578,0.005578
69,36.9797,1.96288,0.50097,0.48169,2.15827,2.27144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005512,0.005512,0.005512
70,37.4828,1.96999,0.46906,0.46916,2.11708,2.23515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
71,37.9837,2.02597,0.50429,0.45502,2.10132,2.31699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538,0.00538,0.00538
72,38.4988,1.94116,0.57117,0.46555,2.12318,2.2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005314,0.005314,0.005314
73,39.0011,1.90979,0.44612,0.43996,2.0979,2.24544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
74,39.5098,1.88215,0.49702,0.46387,2.03972,2.22438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005182,0.005182,0.005182
75,40.0112,1.90544,0.37995,0.44283,2.09651,2.18279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005116,0.005116,0.005116
76,40.524,1.91378,0.3966,0.44696,2.00027,2.22858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
77,41.0279,1.85871,0.32916,0.41902,1.87045,2.15774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004984,0.004984,0.004984
78,41.5499,1.86562,0.38729,0.43274,1.9622,2.16226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004918,0.004918,0.004918
79,42.0638,1.90968,0.3346,0.44086,2.03236,2.22104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
80,42.5936,1.91287,0.40746,0.46806,1.94582,2.20112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004786,0.004786,0.004786
81,43.1028,1.89439,0.42727,0.38367,1.90223,2.13978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472,0.00472,0.00472
82,43.6192,1.81068,0.33869,0.4179,1.84973,2.13213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
83,44.1319,1.77841,0.36134,0.43246,1.90194,2.1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004588,0.004588,0.004588
84,44.6382,1.88477,0.35728,0.48204,1.95864,2.16344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004522,0.004522,0.004522
85,45.1412,1.78256,0.35214,0.4448,1.94179,2.16687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004456,0.004456,0.004456
86,45.6496,1.83801,0.35384,0.41037,1.86473,2.14292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439,0.00439,0.00439
87,46.1538,1.75091,0.39992,0.4245,1.87886,2.07627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004324,0.004324,0.004324
88,46.6628,1.85449,0.33621,0.48191,1.89154,2.19196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004258,0.004258,0.004258
89,47.2954,1.82067,0.3504,0.43005,1.79847,2.12706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004192,0.004192,0.004192
90,47.8138,1.75979,0.32904,0.39105,1.73475,2.07608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004126,0.004126,0.004126
91,48.3246,1.85553,0.32647,0.43131,1.80685,2.10338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406,0.00406,0.00406
92,48.838,1.75966,0.32078,0.35631,1.67821,2.04906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003994,0.003994,0.003994
93,49.3485,1.823,0.37073,0.43927,1.87545,2.08261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003928,0.003928,0.003928
94,49.8704,1.85468,0.33548,0.39302,1.87523,2.10344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003862,0.003862,0.003862
95,50.3723,1.82719,0.31443,0.38185,1.84636,2.08912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003796,0.003796,0.003796
96,50.8836,1.83566,0.36852,0.39448,1.83626,2.0978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373,0.00373,0.00373
97,51.3854,1.78829,0.31304,0.35932,1.79665,2.10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003664,0.003664,0.003664
98,51.8926,1.75948,0.37447,0.39383,1.77711,2.07841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003598,0.003598,0.003598
99,52.3973,1.68924,0.32196,0.40387,1.74065,2.03885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003532,0.003532,0.003532
100,52.9118,1.75396,0.30945,0.35989,1.74473,2.06772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003466,0.003466,0.003466
101,53.4063,1.62607,0.34339,0.38914,1.74499,1.98918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0.0034,0.0034
102,53.9187,1.74196,0.40695,0.33337,1.76702,2.03401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003334,0.003334,0.003334
103,54.4216,1.74768,0.38999,0.3808,1.6713,2.06891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003268,0.003268,0.003268
104,54.928,1.72212,0.3457,0.34216,1.71376,2.01261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003202,0.003202,0.003202
105,55.4373,1.86126,0.38862,0.36918,1.7844,2.17387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003136,0.003136,0.003136
106,55.9464,1.70271,0.34586,0.30588,1.64698,2.02219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307,0.00307,0.00307
107,56.4507,1.60886,0.3461,0.34307,1.67068,1.92625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003004,0.003004,0.003004
108,56.9616,1.6951,0.41708,0.37256,1.66002,1.97563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002938,0.002938,0.002938
109,57.4705,1.69346,0.31815,0.37746,1.62012,2.00996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002872,0.002872,0.002872
110,57.9882,1.64474,0.36072,0.28629,1.60845,1.94413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002806,0.002806,0.002806
111,58.4955,1.71198,0.3562,0.37321,1.67553,2.01957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274,0.00274,0.00274
112,59.0116,1.70073,0.33799,0.36545,1.59527,1.96346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002674,0.002674,0.002674
113,59.5124,1.77953,0.40296,0.39689,1.66662,2.02892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002608,0.002608,0.002608
114,60.0211,1.75618,0.30323,0.35197,1.69707,1.99608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002542,0.002542,0.002542
115,60.5225,1.79673,0.40409,0.36565,1.63633,2.03056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002476,0.002476,0.002476
116,61.0441,1.57466,0.32782,0.32958,1.57294,1.93127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241,0.00241,0.00241
117,61.548,1.54312,0.31106,0.33561,1.55059,1.91285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002344,0.002344,0.002344
118,62.0689,1.72105,0.40148,0.368,1.67747,1.99479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002278,0.002278,0.002278
119,62.5771,1.58689,0.36306,0.35113,1.57864,1.92083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002212,0.002212,0.002212
120,63.0907,1.7091,0.34655,0.32239,1.64066,2.01666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002146,0.002146,0.002146
121,63.5996,1.70908,0.31411,0.30694,1.59451,1.97718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208,0.00208,0.00208
122,64.1214,1.64882,0.33499,0.30578,1.6026,1.97152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002014,0.002014,0.002014
123,64.6358,1.6952,0.34612,0.29969,1.58508,1.97238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001948,0.001948,0.001948
124,65.1439,1.64322,0.26261,0.28578,1.59275,1.88539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001882,0.001882,0.001882
125,65.646,1.60657,0.29657,0.29783,1.59077,1.94093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001816,0.001816,0.001816
126,66.157,1.67249,0.39069,0.30827,1.67397,1.93994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175,0.00175,0.00175
127,66.6689,1.62533,0.26576,0.29043,1.53128,1.91518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001684,0.001684,0.001684
128,67.1804,1.65126,0.32456,0.31526,1.60147,1.92017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001618,0.001618,0.001618
129,67.684,1.65811,0.28884,0.30179,1.5785,1.9537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001552,0.001552,0.001552
130,68.1933,1.68573,0.29588,0.36252,1.57434,1.95185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001486,0.001486,0.001486
131,68.6934,1.63623,0.39803,0.34689,1.63033,1.93155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142,0.00142,0.00142
132,69.2013,1.62302,0.40298,0.32894,1.55517,1.93293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001354,0.001354,0.001354
133,69.7124,1.66343,0.3017,0.2765,1.51004,1.92621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001288,0.001288,0.001288
134,70.2209,1.66534,0.29129,0.31617,1.4894,1.94878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001222,0.001222,0.001222
135,70.7244,1.55089,0.32773,0.29361,1.49807,1.84676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001156,0.001156,0.001156
136,71.2341,1.57691,0.36214,0.31307,1.47007,1.87804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109,0.00109,0.00109
137,71.7366,1.55891,0.29485,0.26988,1.49071,1.85661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001024,0.001024,0.001024
138,72.2457,1.64145,0.3678,0.35274,1.49286,1.89434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958,0.000958,0.000958
139,72.748,1.5801,0.26399,0.33099,1.43379,1.89291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892,0.000892,0.000892
140,73.2592,1.49899,0.31618,0.3051,1.4664,1.80661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826,0.000826,0.000826
141,77.0257,1.21529,0.19482,0.14404,1.21667,1.65458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076,0.00076,0.00076
142,77.5382,1.21553,0.20173,0.15192,1.15503,1.63112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
143,78.0499,1.2551,0.2013,0.1958,1.20287,1.68487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628,0.000628,0.000628
144,78.5671,1.19046,0.17236,0.20839,1.1597,1.62147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562,0.000562,0.000562
145,79.1931,1.26084,0.20821,0.20609,1.18955,1.68504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496,0.000496,0.000496
146,79.7051,1.16901,0.17047,0.15494,1.15501,1.59534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043,0.00043,0.00043
147,80.2067,1.19426,0.18041,0.18344,1.18831,1.63942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364,0.000364,0.000364
148,80.712,1.17007,0.19098,0.14367,1.13265,1.59587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298,0.000298,0.000298
149,81.2204,1.27038,0.19703,0.15501,1.17873,1.69795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232,0.000232,0.000232
150,82.733,1.21643,0.17057,0.17164,1.14525,1.65408,0.00503,0.33333,0.00252,0.0005,0.65466,0.66667,0.83,0.67863,3.71734,0.27196,0.09718,2.94624,4.51645,0.000166,0.000166,0.000166
